Nr,Success,Iteration,Total points,Tærskel,Minimum_inliers,Maximum_iterations,Found_inliers,Avg_Dist2,Time_spent,Added_outliers
1641,False,200,1899,5,280,200,17,0,2.42396639999788,1600
1642,False,200,1899,5,280,200,9,0,2.4015969000029145,1600
1643,True,181,1899,5,280,200,298,0.46167413750726993,2.1827290000001085,1600
1644,False,200,1899,5,280,200,7,0,2.429510800000571,1600
1645,False,200,1899,5,280,200,11,0,2.477850800001761,1600
1646,False,200,1899,5,280,200,9,0,2.3935069999934058,1600
1647,False,200,1899,5,280,200,8,0,2.434880000000703,1600
1648,False,200,1899,5,280,200,8,0,2.4215536000046995,1600
1649,False,200,1899,5,280,200,9,0,2.429213299998082,1600
1650,True,131,1899,5,280,200,299,0.09075434838086295,1.6365568000037456,1600
1651,False,200,1899,5,280,200,10,0,2.4153991999992286,1600
1652,False,200,1899,5,280,200,14,0,2.419187999999849,1600
1653,False,200,1899,5,280,200,7,0,2.4021570999975665,1600
1654,False,200,1899,5,280,200,6,0,2.4052303999997093,1600
1655,False,200,1899,5,280,200,7,0,2.4004338000013377,1600
1656,False,200,1899,5,280,200,25,0,2.377093299997796,1600
1657,False,200,1899,5,280,200,21,0,2.3906706999987364,1600
1658,False,200,1899,5,280,200,11,0,2.4313838000016403,1600
1659,True,41,1899,5,280,200,298,0.521367963860604,0.5393278999981703,1600
1660,False,200,1899,5,280,200,13,0,2.478611300000921,1600
1661,False,200,1899,5,280,200,9,0,2.4279612000027555,1600
1662,False,200,1899,5,280,200,9,0,2.424550799994904,1600
1663,False,200,1899,5,280,200,252,0,2.471148099997663,1600
1664,False,200,1899,5,280,200,12,0,2.438581400005205,1600
1665,False,200,1899,5,280,200,8,0,2.4648544999945443,1600
1666,False,200,1899,5,280,200,8,0,2.5301927000036812,1600
1667,False,200,1899,5,280,200,6,0,2.450346999998146,1600
1668,False,200,1899,5,280,200,11,0,2.3884327999985544,1600
1669,False,200,1899,5,280,200,14,0,2.45632260000275,1600
1670,False,200,1899,5,280,200,8,0,2.42880139999761,1600
1671,False,200,1899,5,280,200,7,0,2.390638699995179,1600
1672,False,200,1899,5,280,200,8,0,2.5146289999975124,1600
1673,False,200,1899,5,280,200,6,0,2.4029909999953816,1600
1674,False,200,1899,5,280,200,25,0,2.3991217000002507,1600
1675,False,200,1899,5,280,200,6,0,2.4340707000010298,1600
1676,False,200,1899,5,280,200,9,0,2.4387271000014152,1600
1677,False,200,1899,5,280,200,8,0,2.488216800004011,1600
1678,False,200,1899,5,280,200,8,0,2.5211353999984567,1600
1679,False,200,1899,5,280,200,15,0,2.4619387999991886,1600
1680,False,200,1899,5,280,200,9,0,2.479950300003111,1600
1681,False,200,1899,5,280,200,8,0,2.4127143000005162,1600
1682,False,200,1899,5,280,200,9,0,2.4038838999986183,1600
1683,False,200,1899,5,280,200,9,0,2.4214529000018956,1600
1684,False,200,1899,5,280,200,13,0,2.386470899997221,1600
1685,False,200,1899,5,280,200,7,0,2.3914167000039015,1600
1686,False,200,1899,5,280,200,15,0,2.3793681999959517,1600
1687,False,200,1899,5,280,200,8,0,2.402057799998147,1600
1688,False,200,1899,5,280,200,10,0,2.3938302000024123,1600
1689,False,200,1899,5,280,200,8,0,2.390768500001286,1600
1690,False,200,1899,5,280,200,9,0,2.3754601999971783,1600
1691,False,200,1899,5,280,200,7,0,2.419592599995667,1600
1692,False,200,1899,5,280,200,62,0,2.408547599996382,1600
1693,False,200,1899,5,280,200,14,0,2.412421999993967,1600
1694,False,200,1899,5,280,200,8,0,2.5079286999971373,1600
1695,False,200,1899,5,280,200,8,0,2.5049262000029557,1600
1696,False,200,1899,5,280,200,10,0,2.440838700000313,1600
1697,False,200,1899,5,280,200,7,0,2.4569598000016413,1600
1698,False,200,1899,5,280,200,7,0,2.427214199997252,1600
1699,False,200,1899,5,280,200,7,0,2.4110015999976895,1600
1700,False,200,1999,5,280,200,6,0,2.5659147999976994,1700
1701,False,200,1999,5,280,200,34,0,2.5932745000027353,1700
1702,False,200,1999,5,280,200,6,0,2.5027281000002404,1700
1703,False,200,1999,5,280,200,134,0,2.5085669000036432,1700
1704,False,200,1999,5,280,200,10,0,2.5224955000012415,1700
1705,False,200,1999,5,280,200,7,0,2.48549830000411,1700
1706,False,200,1999,5,280,200,11,0,2.496860500003095,1700
1707,False,200,1999,5,280,200,7,0,2.5515477000008104,1700
1708,False,200,1999,5,280,200,7,0,2.5474706000022707,1700
1709,False,200,1999,5,280,200,169,0,2.521196299996518,1700
1710,False,200,1999,5,280,200,8,0,2.525701900005515,1700
1711,False,200,1999,5,280,200,7,0,2.5173205000028247,1700
1712,False,200,1999,5,280,200,7,0,2.5175187999993796,1700
1713,False,200,1999,5,280,200,11,0,2.5663678999990225,1700
1714,False,200,1999,5,280,200,7,0,2.5240291000009165,1700
1715,False,200,1999,5,280,200,8,0,2.512652400000661,1700
1716,False,200,1999,5,280,200,6,0,2.5006513000043924,1700
1717,False,200,1999,5,280,200,8,0,2.5105754999967758,1700
1718,False,200,1999,5,280,200,8,0,2.5506975000025705,1700
1719,False,200,1999,5,280,200,6,0,2.579474099999061,1700
1720,False,200,1999,5,280,200,23,0,2.601312200000393,1700
1721,False,200,1999,5,280,200,180,0,2.5327169000011054,1700
1722,False,200,1999,5,280,200,9,0,2.5293559999990975,1700
1723,False,200,1999,5,280,200,15,0,2.5144443000026513,1700
1724,False,200,1999,5,280,200,8,0,2.6133746999985306,1700
1725,False,200,1999,5,280,200,6,0,2.6343194999935804,1700
1726,False,200,1999,5,280,200,9,0,2.6706240999992588,1700
1727,False,200,1999,5,280,200,9,0,2.6362776000023587,1700
1728,False,200,1999,5,280,200,199,0,2.5462199000030523,1700
1729,False,200,1999,5,280,200,10,0,2.522858099997393,1700
1730,False,200,1999,5,280,200,11,0,2.497640899993712,1700
1731,False,200,1999,5,280,200,9,0,2.4924412999971537,1700
1732,False,200,1999,5,280,200,25,0,2.5191090000007534,1700
1733,False,200,1999,5,280,200,19,0,2.5083451000027708,1700
1734,False,200,1999,5,280,200,14,0,2.548756299998786,1700
1735,False,200,1999,5,280,200,9,0,2.5394931999981054,1700
1736,False,200,1999,5,280,200,7,0,2.5215231999973184,1700
1737,False,200,1999,5,280,200,19,0,2.5084857999972883,1700
1738,False,200,1999,5,280,200,6,0,2.5015888000052655,1700
1739,False,200,1999,5,280,200,9,0,2.4989877000043634,1700
1740,False,200,1999,5,280,200,7,0,2.513508699994418,1700
1741,False,200,1999,5,280,200,11,0,2.5113932000022032,1700
1742,False,200,1999,5,280,200,17,0,2.5006436000039685,1700
1743,False,200,1999,5,280,200,7,0,2.5215323000011267,1700
1744,False,200,1999,5,280,200,9,0,2.5171438999968814,1700
1745,False,200,1999,5,280,200,13,0,2.492837199999485,1700
1746,False,200,1999,5,280,200,8,0,2.549594399999478,1700
1747,False,200,1999,5,280,200,7,0,2.576825199997984,1700
1748,False,200,1999,5,280,200,7,0,2.53106800000387,1700
1749,False,200,1999,5,280,200,10,0,2.489363600005163,1700
1750,False,200,1999,5,280,200,7,0,2.4966360999969766,1700
1751,False,200,1999,5,280,200,7,0,2.507459500004188,1700
1752,False,200,1999,5,280,200,9,0,2.496166600001743,1700
1753,False,200,1999,5,280,200,9,0,2.4839816999956383,1700
1754,False,200,1999,5,280,200,28,0,2.546316100000695,1700
1755,False,200,1999,5,280,200,6,0,2.4975672000000486,1700
1756,False,200,1999,5,280,200,9,0,2.539798999998311,1700
1757,False,200,1999,5,280,200,7,0,2.5338945999974385,1700
1758,False,200,1999,5,280,200,6,0,2.5072759999966365,1700
1759,False,200,1999,5,280,200,26,0,2.5081253000025754,1700
1760,False,200,1999,5,280,200,11,0,2.5305854999969597,1700
1761,False,200,1999,5,280,200,11,0,2.4918061999997008,1700
1762,False,200,1999,5,280,200,7,0,2.5012725999986287,1700
1763,False,200,1999,5,280,200,9,0,2.5195862999971723,1700
1764,False,200,1999,5,280,200,8,0,2.5090300000010757,1700
1765,False,200,1999,5,280,200,9,0,2.5250840000007884,1700
1766,False,200,1999,5,280,200,6,0,2.5467236999975285,1700
1767,False,200,1999,5,280,200,24,0,2.533565499994438,1700
1768,False,200,1999,5,280,200,15,0,2.5308080000031623,1700
1769,False,200,1999,5,280,200,7,0,2.5205690000002505,1700
1770,False,200,1999,5,280,200,27,0,2.5395744999987073,1700
1771,False,200,1999,5,280,200,7,0,2.5091937000033795,1700
1772,False,200,1999,5,280,200,13,0,2.525188200001139,1700
1773,False,200,1999,5,280,200,18,0,2.5095627999980934,1700
1774,False,200,1999,5,280,200,14,0,2.5433001999990665,1700
1775,False,200,1999,5,280,200,226,0,2.5117453999991994,1700
1776,False,200,1999,5,280,200,7,0,2.549617299999227,1700
1777,False,200,1999,5,280,200,15,0,2.5300820999982534,1700
1778,False,200,1999,5,280,200,8,0,2.5374001000018325,1700
1779,False,200,1999,5,280,200,14,0,2.548778600001242,1700
1780,False,200,1999,5,280,200,24,0,2.551959700002044,1700
1781,False,200,1999,5,280,200,7,0,2.5240193999998155,1700
1782,False,200,1999,5,280,200,8,0,2.5597438999975566,1700
1783,False,200,1999,5,280,200,7,0,2.545406600002025,1700
1784,False,200,1999,5,280,200,24,0,2.5244969999985187,1700
1785,False,200,1999,5,280,200,9,0,2.570913199997449,1700
1786,False,200,1999,5,280,200,6,0,2.5205416999961017,1700
1787,False,200,1999,5,280,200,10,0,2.525119199999608,1700
1788,False,200,1999,5,280,200,15,0,2.550025699994876,1700
1789,False,200,1999,5,280,200,10,0,2.4981687999970745,1700
1790,False,200,1999,5,280,200,7,0,2.525064100002055,1700
1791,False,200,1999,5,280,200,7,0,2.5509776000035345,1700
1792,False,200,1999,5,280,200,100,0,2.5234098000000813,1700
1793,False,200,1999,5,280,200,7,0,2.5081511000025785,1700
1794,False,200,1999,5,280,200,7,0,2.5351957000020775,1700
1795,True,59,1999,5,280,200,284,0.7001373198724602,0.8173219000018435,1700
1796,False,200,1999,5,280,200,7,0,2.905614700001024,1700
1797,False,200,1999,5,280,200,12,0,2.6339621000006446,1700
1798,True,174,1999,5,280,200,299,0.3949049369007462,2.2200551999994786,1700
1799,False,200,1999,5,280,200,7,0,2.533174999996845,1700
